,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
ABLIM2,0.12583394,-0.091283575,0.16913994,0.16355093,0.07403661,0.17743866,0.25086713,0.28734583,0.2816422,0.24143207,0.4483519,0.33478144,-0.052891083,0.107956365,-0.1386936,-0.014059007,-0.025156634,-0.23817974,0.025551135,0.1442632,0.016603855,-0.012215379,-0.19064686,-0.078974135,-0.46251255,-0.09787077,0.09312217,0.090248846,0.04030152,0.19620313,-0.0149258515,0.12451096,-0.104796246,-0.04971026,-0.021884136,-0.4546685,0.032940138,0.08481675,0.04662577,-0.009023392,0.011750031,-0.04272485,-0.04024844,-0.036088653,-0.06466159,0.2478996,-0.0525685,0.055959374,-0.1857452,-0.013662919,-0.00050542044,0.04108704,-0.19631204,0.37275812,0.06681938,-0.015990566,0.0042268126,0.3137248,-0.05437233,0.1642772,0.011828773,-0.15989397,0.03149458,0.36622897,0.3725567,-0.14085463,-0.26197422,0.07748794,0.16148135,-0.34815753,-0.15777901,0.27315465,-0.05536534,-0.2516922,0.4754959,0.20973706,0.28585368,-0.08244703,0.19166577,0.1840204,-0.20440933,0.090394944,-0.36650598,0.022170985,-0.08062445,-0.23732662,-0.015628545,0.08381018,-0.21250494,-0.074134834,-0.051553495,-0.076157816,-0.0017903391,0.1416576,0.14151947,0.052886397,-0.27390006,0.0044712313,-0.21547617,0.18215238,0.093618385,0.1782606,-0.29229632,-0.4269789,-0.0120756505,0.28734165,0.04519695,-0.04018904,0.014237368,0.053690065,0.026342902,-0.016603809,-0.14965025,0.1367791,0.01237459,0.30286404,0.05263529,0.11061084,0.079188764,-0.2492249,0.19812927,0.062028944,0.07761104,0.0415545,-0.2700688,-0.10249342,0.06816406,-0.2003236,-0.44626486,0.30051252,-0.021809885,-0.40480462,-0.17714903,-0.059904817,-0.17457013,-0.072729014,-0.15338793,-0.012433582,-0.0197345,-0.026554538,0.06750289,-0.134554,0.28945097,0.14128114,-0.037580907,-0.22832665,0.28582558,-0.009435246,-0.37366253,-0.23399138,0.0076114177,-0.14361215,0.004933592,-0.18349168,0.2530767,-0.25731057,0.007556457,0.28842103,0.070194386,-0.07104355,-0.04805237,-0.10769906,-0.2968402,-0.035556383,-0.005295036,-0.1787123,0.15927425,-0.28239554,0.25215948,0.051417958,-0.09089512,-0.20182896,-0.10969743,0.19464669,0.16715084,0.28853574,-0.21038187,-0.08981665,0.14299369,-0.13846251,-0.16993056,-0.0626153,-0.12665457,-0.0037219857,-0.05620972,0.13404235,-0.19411989,-0.14622001,0.1583202,-0.07084733,-0.19035143,0.13534105,-0.07404816,0.12091293,-0.07902615,-0.11829239,0.15271394,-0.2096969,-0.1236034,0.052792978
ACAA2,-0.011905806,0.08041824,0.06974077,-0.096537545,0.027233098,-0.0714758,-0.097999185,0.38570896,0.34622118,0.09192889,0.01456094,0.33606732,-0.055404168,0.07430329,-0.29406905,0.11540062,-0.08294138,0.42729056,0.12565714,-0.027177988,0.06260005,0.14852011,0.06301582,-0.21407974,0.0066140895,-0.10873483,0.34652433,-0.25216383,-0.07450148,0.20982905,0.14962107,0.09299756,-0.046182748,0.030601956,-0.06559119,-0.13886906,-0.19848222,0.3030882,0.025250975,-0.052673396,-0.30059296,-0.046252992,-0.05101114,-0.11786188,-0.051021654,0.28602925,-0.15870488,0.10117962,-0.50470024,0.26783147,-0.03863177,-0.041055147,0.08252061,-0.20834899,-0.12294883,0.32329053,-0.008022118,-0.013411918,-0.17274305,-0.004165564,0.16358712,0.0068195257,-0.104867645,0.066454396,-0.033570066,0.10816878,-0.3199203,0.07171611,0.13480037,-0.0793699,-0.36001754,0.24139792,-0.04372434,-0.051172405,0.08665083,0.0054832054,0.038694676,0.21631153,-0.07414266,0.002884244,0.007583882,0.07156523,-0.40921396,-0.07161034,0.29073024,-0.0870613,-0.012032811,0.018092182,-0.14186856,-0.39425313,0.26164502,-0.15687646,-0.24905777,0.0045839464,0.15909564,-0.086911656,-0.13362834,-0.099106506,0.30027995,0.09602163,-0.016703542,-0.061765313,0.13307561,-0.40290308,-0.0075106365,-0.16078913,0.37175825,-0.08803827,0.35927662,-0.14148483,-0.07526304,-0.29502752,-0.0111253,0.28675866,0.13668862,-0.101800025,-0.044786483,-0.08986098,-0.009245467,-0.094445445,-0.20382936,0.044230428,-0.13403897,0.12100247,-0.4242491,0.1985271,0.006725766,0.20866126,-0.30308604,-0.047072873,0.2503406,-0.34226254,0.012690885,0.44309053,-0.17488863,-0.2361823,0.041682877,-0.01206728,0.018331269,0.01803572,0.09774392,-0.06085144,-0.013818983,-0.1396024,0.17078608,0.14488734,-0.011340027,-0.049122833,0.2854674,-0.25040683,-0.32939526,0.012783413,0.13007745,-0.2327596,0.10357723,-0.33909774,0.19762476,-0.093904965,0.09382257,-0.1468513,-0.24561857,0.045600712,-0.10998963,-0.017742086,0.29203844,-0.08588805,-0.16558696,-0.037523348,0.06952081,-0.22950648,-0.20698091,-0.15790236,-0.16146876,0.38047692,-0.04811536,0.21505953,-0.29593548,0.016143564,-0.16591635,0.04009256,-0.031258587,0.102968946,-0.10653421,-0.08005438,0.18698293,0.18788317,-0.24626529,-0.16745391,0.23125054,-0.1460043,0.060103994,-0.010849693,0.06949587,0.1667627,-0.051105667,-0.04558492,-0.33346108,0.19870512,-0.13733633,-0.051830456
ACAD10,0.2692965,0.16645893,-0.1403613,0.37302083,-0.13220352,-0.04774149,0.13033175,-0.072430655,0.29776502,0.034344573,0.20052938,0.12048482,0.07829151,0.12770437,0.030715268,0.16302468,0.1882491,-0.18189874,-0.10523971,0.079893865,0.472052,0.26751253,-0.5012899,0.09255758,0.20621742,0.105213635,0.16158614,-0.13113011,-0.36056298,0.277978,-0.18409048,0.010209343,0.14385761,-0.008080826,0.10435994,0.02583407,0.16304868,0.16760421,-0.113990255,0.06342056,-0.08366867,0.29102877,0.07941353,0.2633731,-0.14769916,-0.062136568,-0.116634846,0.33167815,-0.029431093,-0.12258007,-0.079639494,-0.020699412,-0.27067855,-0.0454103,-0.05217838,-0.009290252,-0.060659986,-0.23148626,-0.33932054,-0.09758926,0.036567476,-0.16955006,-0.04453286,0.2788347,-0.016558813,0.050587874,-0.8230013,-0.005421991,0.2287607,-0.1535023,0.23390107,0.5350785,-0.1191513,-0.11877337,0.14510274,0.00026150286,-0.026438132,-0.38849568,-0.18426885,0.120707855,-0.2371676,-0.39711216,0.02281451,0.19809863,-0.0007874623,0.09650826,-0.080044374,-0.37539572,-0.12247767,-0.24905896,0.14160377,-0.25492275,-0.06303496,0.40896082,0.29289868,-0.22469303,0.13592091,-0.00010403684,0.30874863,-0.20537654,0.3996765,-0.24268317,0.09951139,0.09430748,-0.07340997,0.41292152,0.032458548,-0.47428477,0.14633384,-0.13065651,0.0037861692,-0.03894106,-0.16625388,0.16389003,-0.044050124,0.11064657,0.2299201,-0.26134032,0.13868648,0.27532893,-0.31484115,0.4722084,-0.11352479,0.2714482,-0.33666816,0.14107296,0.16158368,-0.06300097,-0.13994414,0.13890842,-0.14267203,-0.35236996,0.32066032,0.14719269,-0.13069153,-0.045657665,-0.065617085,-0.13499054,-0.006188067,-0.21352386,0.19717796,-0.30014887,-0.22475156,0.5210474,0.01931607,-0.05586492,0.039667763,0.11060221,-0.41271487,-0.13662349,-0.25972447,-0.14322393,0.41389582,0.36719856,0.019149907,0.28662986,0.117353566,0.041525323,-0.008919298,-0.16590522,-0.22080001,-0.097419314,0.1041839,-0.16867776,0.37075588,-0.21211714,0.38777754,-0.19634166,-0.107619286,0.10683376,-0.026268452,0.158753,0.022978175,0.21738051,0.42996982,0.15657756,0.023966165,-0.014854952,0.12444709,-0.20550652,0.2705402,0.38151726,-0.12615508,0.2252938,-0.1523835,0.1390665,-0.45329714,0.22431521,0.18851247,0.13270262,-0.16124414,0.22107342,0.2813493,0.10134528,-0.10653833,-0.036437526,0.0047724247,0.29228085,0.09865362,-0.3008177
ACCS,0.25147328,0.060187344,-0.10568657,0.24101683,0.6183193,-0.20785941,-0.015344575,0.10831547,0.15993112,0.1765176,0.27201363,0.008394481,0.27725285,-0.18167663,-0.2863134,-0.43606535,-0.24534707,-0.8241644,0.15136762,0.106233604,0.13470386,0.47336093,-0.047630224,-0.085579865,0.07440375,0.17530791,0.1565048,-0.024283864,0.118589334,0.38760465,-0.26935765,-0.017172316,-0.3574134,0.025965668,-0.2915181,0.04775768,-0.4493013,0.2023622,-0.19170696,-0.36612782,0.07564551,0.10390113,-0.10745013,-0.32652074,0.21919338,-0.2287946,-0.040093377,-0.09687735,-0.39949137,0.32001838,0.08266529,-0.19244142,-0.13456264,0.17894457,0.1164184,0.5924977,-0.17667478,-0.2721962,-0.45975605,-0.28230304,-0.20745465,-0.30774546,-0.3363994,0.37164253,-0.07401103,-0.018324804,-0.5599121,-0.3292777,-0.21511959,-0.6213143,-0.18396026,-0.046016525,0.02395742,-0.122450426,0.15474997,0.20751816,0.2634925,-0.11988564,0.02987754,0.61393476,0.032405708,0.19102263,0.026483757,-0.007827378,-0.2879816,0.36442232,-0.5068701,-0.17812935,-0.34785676,-0.5971788,0.12046442,-0.26941642,0.16577648,-0.16543874,-0.24703111,-0.27360806,0.18254668,-0.010103053,-0.29174855,-0.23161973,0.36466786,0.16283189,-0.47402874,-0.18872733,-0.37249312,-0.5048646,0.0875759,0.32915947,-0.17680034,-0.17630693,-0.12763867,0.33684382,-0.39575723,0.35487297,-0.32159665,0.8402809,0.06253903,-0.12583886,-0.08102207,0.3529656,-0.41645163,0.028000263,0.058568023,0.101947606,-0.11851444,-0.0077705607,0.37832698,-0.15902062,-0.40562263,-0.60958326,-0.08590602,-0.27741438,-0.036696333,-0.046440773,0.086595796,-0.17242329,0.04462706,0.035451338,-0.07136281,0.34339908,-0.11623148,-0.09903351,0.61399335,0.28399903,0.28822505,-0.02355181,0.057458013,-0.23154299,-0.14421052,-0.055458132,-0.3752984,-0.16768974,0.25074428,0.56199557,-0.04344284,-0.4143182,0.43254593,0.35478768,0.058562208,-0.33912197,-0.039237626,0.1821846,-0.051547565,0.2329052,-0.30484146,-0.10165932,-0.17487527,0.45003614,0.14868557,-0.19180758,-0.16641645,0.04912298,-0.3507944,0.2970893,-0.07101949,1.0254176,0.09875302,-0.17785089,0.092411324,0.2915999,-0.18547308,0.19828717,0.21306078,-0.12748724,-0.35670763,0.47871274,-0.0023305858,0.04331096,0.15357597,-0.23741038,0.15688382,0.26812938,0.02164839,0.076241374,-0.3886662,-0.5019289,0.17846583,-0.2975833,0.19086675,-0.32268962
ACOT2,0.14951646,0.30257827,0.08199449,0.07557201,0.1902699,0.07513825,-0.07613447,0.120371126,0.45942628,-0.03921303,-0.078504175,0.04858931,-0.17231423,0.15099406,0.18871447,-0.22195381,0.09691792,-0.15265551,0.347207,-0.042914726,0.06266394,-0.0742478,-0.2642322,-0.1885033,-0.14820999,0.025707383,0.2217369,-0.32043892,-0.3887727,0.62655807,0.045337535,-0.1397009,-0.35060892,-0.039627858,0.34786403,-0.24989484,0.06484831,0.13004911,0.0824141,-0.2465666,-0.06905271,0.3246176,0.46680292,-0.07986697,-0.22096162,0.4052569,-0.18394391,0.19196759,-0.41251397,-0.027073944,-0.26982933,0.08340614,-0.37477216,-0.16931118,-0.09632222,0.17745182,-0.46517438,0.16773239,-0.23162816,-0.2991011,-0.3379244,-0.18275994,-0.10910969,0.13292262,0.111694954,0.1668572,-0.42957407,0.31716132,-0.08892221,-0.18430668,-0.08679128,-0.11097577,-0.32487524,0.09189669,-0.13275209,0.19396178,0.28674534,0.029416298,-0.26668993,-0.06914616,-0.468236,-0.1977936,0.12736428,0.33292624,-0.15772836,-0.2657724,0.32675648,-0.17722747,0.1144448,-0.56844366,0.21807101,-0.17855576,0.2663275,-0.26675138,0.33763325,-0.31727603,0.45224625,-0.032043457,0.21821056,-0.19352429,0.17821953,-0.2519594,-0.013103226,-0.40334448,-0.24430811,-0.16652468,0.15187706,-0.06678966,0.0003413914,0.23745953,0.3839854,0.07209365,-0.2193108,0.30823493,-0.08454837,0.05300951,-0.3425819,0.0206013,-0.35812956,-0.023403754,-0.46053022,0.40789312,0.01680179,-0.14749162,-0.113706425,0.00978158,-0.22679871,-0.1636884,-0.7046655,-0.061510563,-0.18595687,-0.418786,-0.53358227,0.12656741,0.43285352,0.04661316,0.24285811,0.22909741,0.120181225,0.06315151,0.003319706,-0.04948142,0.24828047,-0.14854164,-0.118946515,0.018068956,-0.46601626,-0.3836771,-0.23265964,0.09489527,0.101830356,-0.32980403,0.48388553,0.040108193,0.27228755,-0.35440663,0.03326642,0.19312415,0.24274318,-0.4914224,0.15032004,-0.034879416,-0.16838437,-0.15585999,-0.08138584,-0.06724712,-0.10751879,0.5447294,-0.020642774,0.3596118,-0.03264038,0.083317906,-0.084841385,0.19230674,0.28080282,0.32183182,-0.3512317,-0.22756848,0.26657337,0.15085873,0.14033902,-0.051284365,0.14729667,0.12630486,0.51312894,0.14974584,-0.28521588,0.20554133,0.37023208,-0.298821,0.13224046,0.36619943,0.004250506,-0.055168647,-0.12628426,-0.13473146,-0.28588933,-0.019347802,-0.14552797,-0.07751772
ACSBG2,-0.02890193,0.04850987,-0.32292166,0.065233335,-0.3012903,0.38457194,0.03593712,0.5925201,0.2404381,0.057132397,0.2889823,0.20378953,-0.121972375,0.11154769,0.27324203,-0.09759014,-0.09863012,-0.30800816,-0.023252241,-0.122908294,-0.0018893032,0.31333452,-0.00869676,-0.01664648,-0.1070174,-0.35662177,0.33285746,-0.21057223,0.02436423,0.12891454,0.17128144,0.1400524,0.3165613,-0.30653572,0.14485097,-0.46970382,0.33506292,0.08711695,0.044582177,-0.15602607,-0.16356204,-0.2108952,-0.09518267,-0.075623535,0.055511035,-0.03789175,-0.21082275,-0.013433259,-0.12322872,-0.24937925,0.24186108,0.14078821,0.011373867,0.2643693,0.2492354,0.34345374,-0.37053356,0.176387,0.17169985,-0.011366072,0.271103,-0.36530274,-0.76273644,-0.20579079,0.5896345,-0.45808673,-0.624402,0.13298722,0.034455977,-0.52318275,-0.027691768,0.11158333,-0.29836679,-0.13971,-0.10840582,-0.0060402253,0.024672316,0.07488629,0.21999301,0.093370706,0.047768287,-0.013504647,-0.15717252,0.5596517,0.027928963,-0.10430196,0.30543065,0.25934562,0.17385633,-0.022191608,0.46001464,0.52637637,-0.0067333994,-0.20226677,0.54012537,-0.06441088,-0.18406197,0.27516273,-0.39475435,0.20871846,0.006136475,0.5847232,-0.0073066126,-0.37209618,-0.1845283,-0.010802547,0.3154448,-0.16820855,-0.015059379,-0.134781,0.047749583,0.20066027,-0.40690142,0.12652326,0.5413012,-0.24542166,0.08144648,-0.13267058,0.21700822,0.07464558,-0.032948997,0.11955636,0.31871942,0.4073948,-0.026360948,-0.1372032,0.5826922,-0.24971284,-0.19368285,0.025752272,0.006917671,-0.20964469,-0.07522371,0.19935286,-0.29660755,-0.26484996,-0.2175316,-0.08679875,-0.35146892,0.17151894,-0.25161254,-0.14071451,0.006890529,0.22992674,-0.1551013,-0.2112552,-0.14015204,0.16989675,0.35494524,-0.3669613,0.34569213,-0.13706455,-0.29379028,-0.2090838,0.49253303,-0.21072884,0.0935003,0.0677399,-0.269782,-0.16171157,-0.28822842,-0.060737092,0.014140006,-0.13719201,0.12844317,-0.36128417,0.14421292,-0.3492611,0.2763134,-0.32941276,-0.071295455,0.12285906,0.2238336,-0.26288283,0.19342974,0.45520702,-0.15906428,-0.15377247,0.51056165,0.020880997,-0.013693122,-0.105929404,0.03639389,-0.049825486,-0.18007645,-0.16817497,-0.09451458,-0.044656456,0.12502217,0.0215094,0.14239028,0.2626762,0.3900739,0.04407521,-0.07716571,-0.12919948,0.103562675,-0.031572796,-0.20225336,0.19828588
ACSS1,0.045929912,-0.14365819,0.077863894,-0.15193234,-0.026527382,0.07549181,0.3005793,-0.10658115,0.19452822,0.25554857,0.0040817615,0.29993474,0.109208,-0.01511893,-0.21818537,-0.05812752,-0.07604121,-0.08431241,0.22313537,-0.11296549,-0.21039525,0.11453611,-0.2702427,0.068989456,-0.090555176,0.36824065,-0.11616135,-0.40196282,0.0756199,0.35452947,0.4820511,0.009965756,-0.1321917,0.11824427,-0.114591844,-0.15227933,-0.12875642,0.13964432,0.063961685,-0.26594403,-0.28305542,0.080053076,0.1672482,-0.057206824,0.26398072,0.09735488,-0.2121319,-0.04516219,-0.33558434,-0.13338928,-0.32986137,-0.19144014,0.09116237,-0.016986456,-0.17673008,0.36109957,-0.066033326,0.0399703,0.055929802,0.2091042,0.0221035,0.05062771,-0.3490805,-0.05277004,0.0836621,-0.046549987,-0.458303,0.085352786,-0.033875965,-0.33531055,-0.14252092,0.110952415,-0.033659518,0.029117314,0.118890725,0.11564756,-0.11158254,0.050665744,0.036433276,0.01376305,0.09714835,-0.028551677,-0.25414395,0.18146934,0.06873187,-0.18084452,0.010095623,0.13031566,-0.10605711,-0.1485398,-0.35174504,0.07737421,-0.12529552,-0.054133296,0.12975843,0.06915495,0.07130327,-0.06842974,0.22781621,0.13380185,0.29933086,-0.10434164,-0.20652142,-0.11372132,-0.03191827,0.070048735,-0.009664082,-0.19816151,0.1563327,-0.21914099,0.035254374,-0.064587764,-0.25747797,0.32649997,-0.058678012,0.17584506,-0.04676572,0.16851588,-0.04062447,0.10562981,-0.21968603,0.059558645,-0.04035068,-0.11637521,-0.2640616,0.18624935,0.117726676,-0.08134322,-0.008880292,-0.11138745,0.010833822,-0.18445146,0.11366728,0.44931975,-0.06437254,-0.1624963,-0.12547193,0.0070556393,-0.11215865,0.17372368,0.2819646,-0.18683581,0.27923712,0.21132058,0.31867957,0.20521432,0.024502682,0.12344653,-0.07148047,-0.36116937,-0.42339933,0.080690935,0.2545879,0.075290374,0.3122743,-0.1467098,0.42546818,-0.16493675,-0.11816087,-0.033279903,0.10174767,0.051023446,-0.1794718,-0.052927252,0.15322101,-0.22580616,-0.11648736,-0.10334623,0.17236677,-0.06422398,-0.107506655,0.07514911,-0.108185165,0.1746481,-0.11293095,0.27619314,0.050212592,0.15629491,0.001962878,0.05458783,-0.313867,0.16488455,0.007146499,-0.11518939,-0.10286083,-0.013086301,-0.016390087,0.16686,-0.1237075,0.067003414,-0.011301284,-0.064900815,-0.043994877,0.22814687,-0.32740793,-0.2705906,0.004899849,0.018875392,-0.24137017,-0.22496894
ACTL7B,0.09382729,-0.016735518,0.032245234,-0.10873306,-0.13842936,0.059945565,-0.04099268,0.50595003,0.10183853,0.1130246,0.14224175,-0.016503496,0.1923321,0.34284288,-0.025207499,0.24203488,0.065552056,-0.07540745,0.18722104,-0.123585574,-0.32154217,0.37776387,0.11198575,-0.22715947,-0.03798554,0.026370613,0.009647733,-0.1730146,-0.017981907,-0.15720357,0.46723247,-0.148651,0.16282555,0.0440858,-0.24343458,-0.06623023,-0.1119655,-0.123357825,-0.018795524,0.0054195477,-0.16999204,-0.045357242,-0.016862217,-0.34535503,-0.14420286,0.24936044,-0.00812936,-0.24719824,-0.01514158,-0.169635,-0.08621629,-0.03643872,0.2591632,0.125235,-0.1400952,0.06505005,-0.3608369,-0.08209923,-0.035319664,0.37203756,0.055061415,-0.39932773,-0.19354184,0.2913549,0.05537936,-0.18305546,-0.2269985,0.010170675,0.36451295,-0.6343125,-0.0053860773,0.23251867,-0.22254303,-0.07003903,0.016678121,0.46339718,0.0008985696,-0.24419945,-0.018908195,-0.29690236,0.013567817,-0.12545285,-0.3390297,0.3901775,0.13986196,-0.30276725,-0.09466133,0.3327871,0.040807974,-0.020437669,0.23579013,-0.11133133,-0.1628164,-0.010759151,0.48056358,0.0022031968,-0.22360814,-0.14539704,-0.037701774,-0.10539362,0.03882922,0.34118852,0.17221169,-0.21637264,0.22699697,0.20276296,0.037660398,-0.20636876,0.44203436,0.16938129,0.5330247,0.041704495,0.016437953,-0.38782358,0.056379996,-0.011882198,0.1845851,-0.18829978,0.029949086,0.24379845,-0.05582819,0.06564294,-0.06894059,0.13630988,-0.2633096,0.0019510895,0.112505354,0.051076718,-0.35679725,0.12172825,0.23237091,-0.3752962,0.1383216,0.20141149,-0.38118815,-0.25656864,0.3469821,0.059605498,-0.07291934,-0.21979679,0.2374477,-0.23291937,0.13221473,0.08080391,-0.09380059,-0.41603866,-0.2270661,0.31027374,-0.22406645,-0.11732188,-0.20022668,-0.34703615,-0.28380314,0.0555299,0.19523634,-0.10864664,0.06814491,-0.07387907,-0.11538775,-0.013010306,-0.4957649,-0.18098812,-0.46640036,0.23061237,-0.004591974,-0.27675897,0.10141023,-0.08965131,0.17210886,0.10721091,0.0070540234,0.22023992,0.058532584,-0.100701176,-0.43403956,0.2946801,-0.06522851,0.03646199,0.15943135,-0.07396208,-0.29962897,0.01768451,-0.39632583,-0.18341585,-0.28458434,0.22302207,-0.13002463,-0.15890343,-0.20413679,0.12372557,0.11701164,-0.19030684,0.40865216,0.22297913,-0.18854553,-0.08260091,-0.24474663,-0.29701194,-0.15076269,-0.09092643
ACTR5,0.1280781,0.513367,0.06545508,-0.10609985,0.069488525,-0.1983228,0.13634907,0.002045065,0.4548806,0.07323746,0.4441073,0.36094853,-0.17948332,0.33839846,-0.16791311,0.2344606,-0.027752705,-0.3580186,-0.016197605,0.19984187,-0.09936353,-0.32403326,0.035299577,0.075670734,0.018351108,0.049518436,0.19258302,-0.17776248,0.09423173,0.22483437,-0.06762381,0.32300264,0.07714486,0.118969455,-0.10389841,0.03338275,-0.3847287,-0.012896199,-0.06247086,-0.18371128,0.32250673,-0.07936024,0.023378503,0.013634037,-0.18332577,0.30336368,-0.54245,-0.14540921,0.028756894,0.02859034,0.11718877,-0.2609208,-0.098244,0.10829226,-0.039422352,0.27591127,-0.38605976,-0.23412645,-0.34029895,0.1096914,0.27485818,-0.09140981,-0.13571745,0.15078132,0.08542682,0.06742678,-0.21791498,0.7608401,-0.24079731,-0.57330465,0.1650907,-0.13758323,-0.020810904,-0.15485068,0.2612015,0.048689317,-0.3114744,-0.20534882,0.04873359,-0.0056741154,-0.072404444,-0.28087655,-0.5011609,0.09594744,-0.1569943,-0.27849123,0.07560131,-0.11361386,-0.24180023,-0.018616104,0.055689413,-0.11606635,0.10127413,-0.2286266,-0.07238101,0.11072179,-0.27675065,-0.11323787,0.41413224,0.09376761,-0.06330448,0.34760606,-0.031804763,-0.04896263,0.057727937,0.345311,0.18332945,-0.019198328,0.30701873,-0.19888262,0.56565934,0.061063774,-0.10539605,0.21216658,-0.051747005,0.10868232,0.4968612,-0.27582166,0.002171992,0.040589985,0.035593744,0.46732235,-0.34480375,-0.118739896,-0.3341312,-0.106221475,-0.12645476,-0.046834454,-0.37125802,0.36083642,0.107918695,-0.18833247,0.14802265,0.45632637,0.067074746,0.2569476,0.21462104,0.2727557,-0.0918683,0.099462375,0.16131699,-0.31550774,0.0900729,-0.1847373,-0.031115066,0.030088421,-0.047368024,-0.23094006,-0.05714132,0.025942773,-0.10285456,-0.044239294,0.19735959,-0.23892997,0.57528126,-0.12530097,0.0917921,0.24576007,0.06768562,-0.051752076,-0.07532963,0.022865027,-0.24849606,-0.49075168,0.32739568,-0.017948503,-0.12250767,-0.11507566,0.21439901,-0.069304585,-0.029084446,0.13022295,0.09192055,0.36872116,0.21871468,0.08855409,-0.21696998,-0.04426673,0.13080256,0.26672733,-0.090085246,0.041597925,-0.4157437,-0.052459836,0.03341574,0.17817442,0.12253231,-0.1718887,-0.4035258,-0.2078494,0.0364286,-0.204592,-0.03548895,-0.10815145,-0.16568235,0.09115305,-0.050198205,0.17921914,0.04545747,-0.3119204
ACTRT3,-0.02538061,-0.04060807,0.004150575,-0.03185797,-0.30708137,-0.17330346,0.12152022,0.18885598,0.42975026,-0.23013721,0.076634996,0.18789847,-0.016317805,0.23044494,-0.53678817,0.10068202,0.17775282,-0.08828334,-0.0207623,0.0050004725,0.30742052,0.41295034,-0.2372926,0.052888725,0.107903555,0.15241091,-0.12872508,-0.2706795,-0.23572163,-0.29430017,0.3211857,0.06451793,-0.0027852005,-0.19092607,-0.12424825,-0.015820403,-0.044595413,-0.10146133,0.34734243,-0.064069845,-0.14094627,-0.30288416,-0.02655766,-0.099418335,0.027732,0.023935266,-0.07823958,0.14488661,-0.34989625,0.17753553,0.22678834,0.2205088,-0.31419563,-0.062122248,0.1872318,0.06713371,-0.010130595,0.14960404,0.22681381,-0.046098363,-0.104976624,-0.011092188,-0.50050426,0.32482624,0.39903212,-0.30211413,-0.19960642,-0.13730031,0.36309332,-0.07624015,0.07089334,-0.32383308,-0.023206307,-0.046744626,-0.109674506,0.24778466,-0.41677004,0.039501075,0.18708794,0.32352376,-0.33800232,0.15036598,-0.24065305,-0.02564157,0.11387843,-0.25166354,0.283533,-0.11420275,0.32641226,-0.42291525,0.5734571,-0.08638889,-0.073948115,-0.28544414,0.048693355,-0.17130591,-0.25226355,0.06083068,0.090925425,0.18559779,0.38649154,-0.29878026,0.15883958,-0.03299752,-0.056720164,0.009855821,0.029981581,0.29884046,-0.12519534,-0.13147844,0.13612594,0.04833843,-0.2800876,0.027849687,0.3010508,0.29603553,-0.026584636,0.007925367,0.00485174,0.05633865,-0.13075775,0.058163702,0.31837204,0.4087854,-0.21363619,-0.19131975,0.15422107,-0.31983685,-0.23247868,-0.10953561,0.12034018,-0.20551948,-0.20281573,0.46206078,-0.05859734,-0.10839236,0.15680294,-0.08009559,0.1961697,-0.07791777,-0.19606252,-0.11531005,0.11398462,-0.32083026,0.30408937,-0.06510223,-0.24687551,-0.090267904,0.0005456303,-0.39096016,-0.045461573,0.046921674,0.20366725,-0.12394667,0.1237417,-0.38504356,0.29790232,-0.2129878,-0.026627187,-0.13962084,0.15039743,-0.11083772,-0.2849101,0.23141457,0.099249326,-0.36038327,-0.10842165,0.2725406,0.273426,-0.27413535,-0.47642723,0.011703794,0.2590337,0.015981074,-0.17374933,-0.11815499,0.0918871,0.012445608,0.18832766,-0.18923445,0.15382873,0.13066612,0.020379543,-0.0071633686,0.07450174,-0.1520287,-0.3662513,-0.5514229,-0.55518246,-0.14188586,0.2207622,0.05951667,0.44629478,0.06605227,-0.081788294,-0.27563888,-0.11979742,-0.09434409,0.021502158,-0.22981496
